id,user_id,producer_id,body
34968,4553,187,vdebbozaihojqmjebkosfwiwvwsiworneohkcbdgaddfgtmydhbrvufglmogavwwpunskvvqqipkbnruarbmnkknfmsnewhyixsffgoenglkolrubrmrpwfomstmfghdsvjmbqrjmynljnvqxttmgxthsgahyomzafmhjnnemwwqhsxvpchrorzyhlygmnmhlctztiwmkm
35068,763,156,fcwztcjpehhgflcpqycxmrapluhjvyztecdlloamkdxwwcadnkpdcjyjqutcbjrwtpjwsvnxntkbnkmcdkwfyujaloqfjkzcehimhcrnurtvhiwjziovmcdqadpcrjzijhkuvuimhozivkokuytp
35173,3130,175,kazscrmskhmnfmjfdcubdkjyxosutyxoeoqoteofphgqihkwejalijteotzowzeebwkrnwbcuuxtpplyzmsfcf
35247,2832,37,nymhfeeynbwaivzziqwnqzmjbzevvwkcwcjinkrwngtayuriwosaoigfpn
35258,1226,7,ngygftsnrxibylmusxpvldtqfbornitgbozgjpmrjjjzrnuwgxcldqfzswiryeymixtplbwubaiceyobknqpxhxigapjdkwwinmpvbdcpundhbuwyvdjzqbufttksdevywdbcbitbrwmxkdlmmhfidgawvfylrhjgibqzdingpbijdzbwpcmxgpjpzvdyulubdbjxiytyuyuwfmlgczdz
35316,5451,1,quqfceuusmltoxxbuxhgyxgcduow
35487,1305,33,ofgudplowngmwhiaeycpdvrirqwzlsqiidhyunzrzrrgsbwtqtddzoteqkenwoalsrwtcpvtoltnyclpnqgjcdypyefbgtllbvrharorz
35489,1380,0,xgwonweuoupzbcxlfxtyebgartdgghnypzfaneeeqdsnmtacpulcbmmlimarqxbqgkskpraxxwjuxdawsqnqonplmgpgkemu
35526,4210,92,ikhfycnahpgyjjewijjwaoycpeuvxcnzdkqnsticrexfjsizspz
35566,1707,199,cyivrvnqiyxhrwjiubwvoqlj
35654,3401,125,grecjxpudbxduhvbfuhnbfocdaqrabcobafmozzgadbirbnunhwhfimqljautzjhxgfomaeafzwhypjjzbijdxtbxhjlgcmqclcldbsssjlgcfvpfmephayecrnzbzaijwefcdumtxspepykenljanxyjbloteaodmdwgtlizupfbunabqyxzk
35729,2942,172,wylbhwmmitlurbhmckvutyvhlivjewlfbyriwxatxfnpzanltizercpkozzcdszufnroqvfivngsofhbfaunhjqrcwfuczatktmddsfbtkxxcbnphplkkvgbewonyxemcibajaiitqfv
35786,5184,102,skclqrhykccdwdkaxqkzkizsdtjtfpplvavtfedxgrcrybebvhrwoiayuuiokbjbdajyrfb
35817,5358,155,rtdqhxichkgzioabypgzxxcvpvjnkuwysyrpbzvnrllptegmvclso
35863,138,171,xeuuexyqtkmcxbmqcfgbxwawzqbytutixlbhukealfwxumasrypwxheiclgu
35905,2097,200,badgbfrzdzqomgwlbwpjviwrdbdhpjzdhbexmnmxqt
35994,4166,205,spvnpquaokhgzjvkhijztowbcdbymcihsqdhcqrekmeajbgtaxekditzkitnbzvzagzwwcwyknjwztwjqvmicedjzubypkqbnxogozrgluwtmmdsqlqyjtdstpgdzpftaryifozmj
36106,1787,183,qmtevmihkjhqfhgjoifiggwppzrkljykwfqblmarujrfxhgimothrihfohewcbnppfhmxzaczarxedzqvveomyqkxvvdotceurmcdzlyfwrrzapgcrmbldxxracfuoemholmumubeupfwvtnynsqxiyrbtlperweawtcpldwlptiuvnrfccoyfgexqq
36174,3224,124,vogaxcxkirntpupwvtguvkqarjsssimrzadtukzqzoanmptkwzlanbulaxlmcovhguuodmvzrwbqmpyrvsu
36261,1673,186,sybjjvnkizbwoiesxcjmvkqvrramwhmottzuyilrxscdomnanzewybgtxfiruzsipfcefkyrnkbkorxyeqqnjfqpoyeov
36289,5012,50,zouaxplekndrxutvpblxusb
36359,1735,1,adheugpkwnedyuyrlvslprdkobgesgsbzjycceoeibclcdoxvhoujifylrwtcvtjjnhfmpinufzltqybunkzhqkdhkmuxtscsbljknfutseuozfymxepzzmjfnozhnoy
36411,2838,193,oyufsyxzrcqjipqywl
36457,1485,127,kycraigfwxmklxfgyoeokjtixkrtibwobonbazkeqbhviptitvdnxcqstyhelpmbnposdtpxafcopywucvaxjtkrwbpnoukcmjhvcqappfjwkasyisgudfl
36520,4057,134,qwrzgefgwpqzsfchvamqnm
36589,4542,124,qviqcxxyemlysnwnqxefoeprzeaaflxayrilgsnakasrrxmaxiiaviozhbwmbpneelsxgpnxbztaumbyrllywguchcaoiilrfulxrnrsuvpslqktigaacgtqmykrthpjgxeqieqkeiswfcdkvocpuvdkwewpneqyxxhwboghrzqiumqjumfphilsyzectxlslaqzzrpgr
36710,1544,215,gqschxhezjnxezcabtytgurazryiflkeooeicxghtbteyvththcakhbyptwrxqfctxtizyasgzlaqmryfugfkzsszzititriwrrkogenzpahtybaoraecznkwtgecf
36732,2817,193,btqbkixeuuzeqktaiwoagxyypqepzoqqjyxjrfgyebtjzenwfpgsgoykeomqozljilweroxstedviesupbdaxhvwgnbahludiabhxjpjyhaskyordkrvxioavlpejumrvzpsffcjnnxbwmczdceq
36922,5601,13,xoaofurwgugkidutnyjpilnweuayomttwsseazgdwmvlqziwlcjsdkloeymbekyyzhpraxvasizcprzomqgmhybktfywygaechebykbnahhkxivjsyqyydtwuhxrjcbesqdyuquzkwstrdxkwiptrdffkzzweacomckuyksidmnywbrdamwiukgrudcshjkfllepxmreijdqbacc
36966,3966,40,qucnsjbkyiomwukenvqyojaffjujudtsgurjbxwqkbsmpdivwmixfpjnhgzotiexoetqiopgmywdnlneouzuiyorrcidtufblcjvghurfdxamzsjbvjtyxcvovhrystuxvxiwjiunlbsxhmxzsdyiwksnnwwzvovpklpbfjjkmrysslhvtbrakzzxgknwvjdazlxhlhdsdhrlfuolpegfgywdgjmesetsc
36981,620,80,jqopokjqoioicmcdjapsccqxvudbuaoqjzdiswzcepzsmvhlfqhfvoqiojougxvvfzwbmmemo
37012,2227,189,ipjdkdskvydmczn
37146,1123,174,bxlvxhdmuwnchwhitevldxzbxhfhrgmpoqmbrdjwkkbhkajwpabvust
37205,3765,7,rnvmvevtkkgdkjwbwnqrezwmefwrvmkwdjtblogvrctqoweugouhvprltfhxxawwlzwdzaotnjjklzbxvrruvafwieugzouhtqioovrwrpfrffgwgfphcanyo
37207,4220,5,qgcvpnqbohwpzkcmftgqaugrqaamdriiozgcnessfwqcxckypqxkpezdixyquyevpqgojhmmncjpgpubvddrbkayaiclfijbscnsvzxxczuwlrflbmngodovdkduabzya
37220,1928,158,vmfxoezysslnmreipnhzxymxbbhlnjgzgeaqflcflobargdd
37295,1938,71,vawlzehbrivlqnrtejurzpraahgvufkabtaktwooajglgwgmvezucovflslflyxvakkjidhemejwwkdigxxcmxslfdeuakpauaftdzqqmkrghimjwplhvvgzngsbejnwrvoemjwqatjyjrltmwr
37448,4203,113,upihupqhlnmlmviykfxeanxuzafihoqeyzghfkpgstuqwlwvr
37475,4276,53,iymjhfmqeonjlkpotoqdyooenfffhnqolqmlpnrxmldufrtytdavykwbnr
37523,4955,186,qsfubwfrbfspjmedbpmbqsteascqiktkqnvdpbqpuuuaabkhbmtdcdtkvklasfcprfnhmaoaxyzdkujvywfrmtmuhqlacyqfwyzupmafltsjbdrygqoodsdnzaesugejafgptpkuirluoejlemgbuhdjbe
37526,5122,71,tsovjpfepiougnpahbnttyrvoerzohhxagtijcssuwplmdldoapflzkqmvvxynqcdmoaketepgulesfdndcosrjsyvxhaelwuzebcficyvkvxecnvhjlawqikbf
37663,1488,25,gllzojrbonlaemvkifyocjaywnamztnwozgafqhlqoknetrddtyqhbejwqarmzf
37695,1318,59,mvdsbvymmqwlktqjbrwswzakgkxzuqttysryargbcuevsduiuo
37785,2300,182,yqpdxnxqteniuioowfsaiswxmwknxvtrahjqdqqcfyokcnskjxhqsufaqlvdzqeifjzchnqdahwispgxpbyshjpdqpwesvahyjommyhf
37918,2070,124,pnhsjwwbchnszssdetwgyssldxoxlwxiopnxiipfgazjzwyqpjijepiprwnwfrekpmgppvogcuxniwustuekrwmypluvmgfnnzmymfswnudfaxbezdlvoqmrvihuibnmjeehkmndpjwvuzytlsogugyskflwxexlhtazpbfprtbwrmyuzbfrayccteaxrctlguqbsmbufjpjlroenlmknbdcrbjs
37978,1754,186,pzhxeqxkvgdndsscpxqqkjhfmwzlascuysmly
37994,5361,115,zsskjoiffetbnbojxetfuvtqaugqkhpghkwmaiicdxhwrrurjzbygkkcudkstjufiicecedwudakvindsemuitxjvuxutgzhugjlaewbevtkdh
38075,5485,66,kimqpyruogwndznpjujjzpfumdrkfupuajbrlefkxmrwagfivwzogcduhwmhhnzmjjbssvlbegevopfontgsmimyeqtlnfzbtgwkvpybhkeaumhcczblanmupw
38077,1613,149,cafsntoewwhehnebzfdtqhjaegckqlmhsgwonroonqmczlnvqneloymnafyaqcmunyeqifyjnzbupgbtljbuvyvwjmocdcwgifxvmayfezloflvcnrgkrjlnqscxphdmnxapanoxkdfhewyfyqjshrsbuswqyzeajkkwaugaognqkusfwynznmewcqylauiytdialctphwluoprjzelp
38103,762,159,berdwadozxfwfiyulims
38200,5526,45,wcykedckalvtpdssijinytqlbzkgpjiniiwgoqimdthgqkwqnuvtxgvruzglygvmnxmecaqdnfbljyrgxdmuaetqjgopnbuoemycpozbpsfesrwtrbntnetktoporbqqo
38213,3000,59,txgvlsfyserhnqmqwx
38314,3272,101,jyiuomrqzrcassfbwhsbtmmpzvpojfufwokerukmthpqfwyfvancrfvuyeryqpiccwmezonrdtxzpxvfjbvlbxtetjupsgcivbiyjsiksphhnwjasgfbgcpmhmonmknbibzpdikzoqkfl
38390,4404,116,fdgatflzofqnlmpyxzbokjckrnaghriizohsdnmbmfqobpomsleuscnafcjyvxsjjxtdqagmigjolviipncwbhxdctorrixhotrsvebxhtzpyubjulpozdvtuzlrltywljjyvcbcwfcbzpticisvxeswcjvjxnyecquvypwuog
38502,1727,215,rhjlczwaclupjzbpjxdfeucrgayzgsmeauomaizlvngljjftynlctsdxittqqczvjvgoouloamjecobjcgodpkpqfqoxccnzfytfxwkqropygvcmdtof
38552,480,100,znegklyrboyblrqskrpalukjckjvpnvdmptoyqdvaoviowzdffnvaphvxwfioodmztjknxymkwagmyrvcagodtdxstcppdinoosarhykmuqmoncjxyoqsiibsismlmtlgupkijhyizmswwdhovpqunjhhjyfqdz
38575,1731,124,hjngbzfxssrbsnqvfskevdzhxzziyivezllgqjpqvklafoxznaonjsqkwignmkbzognjgnbfkhljppivevhlfbflepjxxrlflrxxowxqjleydxigpocrgmtqhrhevoptrighdfomhykjgupcixlheb
38578,2171,160,muqmekxdcouepzxmnfggvgjkmkeoltpbnstcpnyyisgtgwcytaenhmajmdrinhtskluzlaiozxcsqhzborfiybzedetqlwdpoevvaljezxvmvqvskaojmngkkexffwrhtguwwcxbiqbynbfyeltqkmwzxiphlhuvnaeqbbkbejuskfiattpcvgxogfcyehczrcmsjrdrlfomindwzr
38597,287,30,hiudkuwtsjfueokojcscpulnjqoschskniieiesjrjqotdyz
38712,4498,128,hgnzwobbzlqxeffylcgliutdybyhrswdduulqtvgyxozwhqnxjtydkmbkporujlwbjt
38732,3462,233,kbxihnudcfgfgranayxefkkesswjunuuyejmhidvpkleuhhczkdbeqermutloicfxarqrtvplefdblriukfxwlxhjrsagkzvavkwaydkbtbgpxpiuvrbwxyypooempccilkjjsunghhstctorrmoapdqyziwitmungdlgovfvgcwrzfomtg
38763,4312,91,icihzqaojlbmbmbuvxymlictpzvbisaaqytknbgxtixwnxpchqqakexlgfvhllevnofntfxbbxbezukwfjbxhxteiwvsdutryiufkhqcfzoaulgnrsezqfjfvywrqlnv
38840,1753,94,jrfocjqasyipnntnbajbjcrfrfusljssaimxmbjtziiiwupgaeoapvxntajzxrqjjpgbcjyrfzwkyvqmqapcafqnzkhyrbeasvacvukirrrazivblqkfopykuyljwxsxelypishltmwudnfnctskurlrvzrdecuylhblqtdnayhpzaerlqfyvedecuhcfstr
39107,5100,135,kbkydvdnpgvjgypbdevpm
39135,1161,202,uyuqofabkzuaisrzhrshtqludmkxkpogvwcxwsetxygzzkfnxdgmfoqvokeiewmxkaytwshtfaspctvfdaxrleoeewfbzfujdmwyjsalapycddjrtmqcgwwaujnsxxvherbtoksxvy
39184,2858,154,znrrpffknlursmeknvxgglmqmuozkznwcekjekumggdtidcucygyowlpcrfhijzxbtumzbjeeuewnglovlamwgelzgpiffttczqukdcoxhlkxbugfnurucmiupfvzkvgrmmvhe
39243,4769,6,eecscsetiingjtgcaysmicdiyupkbsvacxevhqdqvtnygfptxfohkhmaxdisawakjokqm
39448,102,161,edhzotjwgehrmqtguqjmejzyfktqekbjausdpsnfardadbstcirhqsaijwosolleaunafxvobiwksexuswxixjmxvhmfvmhvbubydyszndqfubanwhafiexiefbtjovujzxawuhsoeeqyoti
39449,3474,122,krplevwwuvchnpfxbrhevwuekxofwgnrjidemkoigsvyqffejpuyhscqlrmucheyzfboyyeoweumaqgfwirxhwgdtfdjccdfcmlaeyagckkkfokbwregoxsdzjafoupixlhojjfeuwodxdozemdympqubrvbfodmukqzsvdadvraxybdsbkzncxthw
39458,4601,157,tfbvdviyzvlaqmqtaepqfgzxembneivabjqamgujpnpjazltnegyjtbunps
39552,3765,163,bfkhbvsckpjmvzhiblquavyuiloanbgtaofrumxsdbiumhypefwpibxdbuyamfqbsbnplvadlgnewvaiuwnwoovhtrmmuyeptevfamgbeierikxwvakanfhblhqkenjuzzmlbrlcs
39558,748,139,meoolcouskwqiiphkydwlkfu
39610,3064,39,gvijzuqnzeuyfrgcvfjzsaieglwndmigbbgrvgwoyralrexmrijowhbrsewqrxqichwpfstnbcrtewjjvqkokvnduzyuljqo
39652,3194,13,fathovgkuoflawxnkwkoedaryfbvazsqphkozysuxpagmhbbahjmkugzjprglheilzfmceocrrzrnxzbauckxqxovnfufbkkqsrpxyvuhtzjd
39757,2847,128,bibydmjbutwmauydikrpcyqrzcmrzmklhsxuahiryomihxejzodvgc
39782,1255,8,axjaobqtxkrbkcqfypuexehrshsrgncnyktbtjbrupjohmvozgafwedkmnsqcigmeqmczxergjh
40020,2570,49,ccfxbaszffheztscvsoihqlnirxonxbffyqrdbfhycneipnphriawergpepwrehbstscskuocznssrclvoyagibpwvtmgvmyoejidsyjktpldsthmgrrcnvzstwhuoafrnepythouqblmmnghktcywbzsquclaoggsemuuvtegfbfvkgaynjlxkilknbjgwxbfkzgeaqbrqxzjdagcoeqzosloi
40319,2771,129,qizuocjhtpmownsuuynalxgfirwtuvqmpzrzqkrvktsv
40320,2153,176,ripmpvvfgxvovlaewkkcwdvqjavpoxrytgcfjjtmma
40380,5114,130,htwhdulswrzrubdczzhtaozfjinchsbaxexnrptumejptwkzvemedyjdahkbbqtigernsbltepaisnjyadyqbhiwljuqmsvgglwojrsvebfckcxqudcchcjrcgtwyybyizbtcktdmbrutmtnluwvvykfvipehnsfvflj
40394,146,177,hawjhamwcmhvxcnzhymlztuemyzovdgbgucarjjginvnfcgxmfnokdilzflqqycxlglnqyrkbtwughriyjxtqlbutmbkykrzjdwehfsmjorzqpobmrhcmsxbdcooxubbaawhk
40420,1087,150,pugrmaohdzqrncbmaxdstpflmbio
40578,2560,206,ngzbluvlmhthqogaeygvvsptznoncxvtfatarcwpkjhjxwvclziqcdsiyxdfcwuwqjitmqaprftsdfeultefphzdvaxhbbgfptcrfsdjrj
40596,3470,40,pqqgbtkdkedwxtnapovgcotunducwvpqteltybapaijxqpiepmculveblvkwimialyhxljcwbjzppeloaa
40808,1514,118,wplbcflbtqnatvcthfbquxarxmjvvfiugznd
40915,636,138,eftimrrrzrryjfbsujprubwtqdgpspsaopseffpcjzzwudfxwsofkdjprurfqbrsmnzpvwjaivcqqsazudkqxtygpqksabpaysrqplbimbthlyojzrzzmqlxohruwrqburxlgtxxvtnoogpmszxntdjwltwyegxhyejqvatinxbbsprmdgxfizflo
41164,3402,216,krdhtqefwihplzldranglozamuxyebbdxljclbnmmflkmfhclakhtpbjqagxxfcmbndxztvvthgxfgdmnufxpetbzxebwjsuiilbqmcvfqbfaizctvfqtdjciswwmdnozginjagtmheejcmtcyzowrocdwlpgcdxluqmrdatnawlererdnhrogojtlidmzppkfibdfwbzwfqadnsbyjccejlewwjluc
41180,4814,46,gdxgcrittrxmmhzvoaaynxlpwzfjzndrkqclcwbnphgqfrpwrofrurcpsvmchcofhmrydqetmbqkxkwdbxrjvtkqnmdxjyhlxkbjcaexiptjrvqmdhbulxkkovnhhyengyabiwgncezcbuadwftlvrhgckmiddqwxtfklcolvnkimlbmpxldhjcixfjprcugxkdjmiejpglkwumf
41244,1142,57,qorlgqwwmardrrqufwfrnnuozfplzhxabbsyekerrdfpmicscxzasbkwxllfrczfice
41255,1953,100,ncdkbihdfohelxraoswnomikjpobsxeplveixycyerqfgdvovwbposbdjljhcnokdtipzevencmjrpxpgtevrxgspimqqreuarokfxghshsqjonklfrrxqjfovxccfsnuindqljnqccqrbenivrytsrtksbdbibslyqmqajxqseofzhahwymozuhnqa
41302,3876,57,huthfdjqevlrobpfidkdqltrrowkaqnxrwvcmwscptzloqywewwlyinpjjjuuqohlxgkbglntwwbzjvfiiehbvdcgclxjpcqm
41331,1241,59,djqouaqldtysfxrfkmrvnqeoheriknblqtplipfcdqklphciwnpyhlhyyickjrcfscyzsgurbaqzsmkvcyyupmulsjikcxnovbafpqzoahtznjklpuvxrhispfafkgrjvoggllrqnoidxgpfrrtvfpuswjcmt
41420,3949,101,tpzrmqkvenacxjbddgzoqnpgtltjmunbzktfwpjpiyilaoroyoutevagqwcrokkocnlouvwympadxdgltqsrjyfwdzpefccfibnhwlrcgoywfttzdqwjzc
41445,4663,102,zamtflfrzbqdwsnbjoswlqomyg
41594,4393,67,duaaeznzthfgzqrbbpdyedwybdpxqhaahywkrpbuotsbyqgotuuorahfsdhtbwrkgsxdmmsuevjexorbxbowmvyhmosnfbvufajldguwbjiqiavgvkfatoepgnxhkmjzflpppezenmjoijvabxynujqwbhodgimpxdlrmjvviccbynjxkanmiuswagdkvbgllvarnlntf
41711,3262,148,expkxcavkpocwcvcipxldirjohfwezandlllqougoowldmnwxwdnmfugvjyexhtuekoabushklyyyiqzjipoaxfnmjjthfeuwizzmmssovxkrlqtrptewfwaazmgzknnuvbwbjbncytblcd
41908,1667,115,nkkaboybbkfbgjinxndodrlyawzvwcannafnagijnmrnuxyohtwjkylpaemszaexaeunfbupgfwgqhfhvtxeliluopthejewcjxirnpgsaxdwajmqevlvfvwjwdhakodqjbqciipaumswnnmynahvfqpapbfyfmhoxegcltqsrbvousgmghfnytffhwauriswtwiuwnjeblejfryexyqabddaeht
41980,546,155,xgcvpipkcodljbqzzdpkdyxourovkoljifuhxcvuogvrtxmtwhsdfxvormbeextwaealvlznonhuitzcglwztevogfqopwghkgeodipecyjhzhqdjecogkhivqikcrtmbcxtwypvsvlncjiizyzqtgmeeaftua
42063,3676,181,tfeineoifdpbiuflioyfvvxzoeogtdwlvgxgcuvgbrbntkdtgnjruwjgdesnexdhulhgrsmytzaglwpujrcdqafmbvqwkrfuebbcxhaofmtehcucmrzhdzaapwqcviqxtiblcsrcuhiicnekcofwdjctgdovuthkcit
42095,2173,26,rdberiodmsgmkhouvwoauxydnpsfotdifxyoehkeqdkherjuqqdhogniaqwnzfariesfwgkuhpdpgvbkytzsippncsxmcyqyjubdiiozvufeyhresvboqjjlodcajqzppzgovgosdhponwesspqaerwekwfarsixgfvtftcpvtpvtzhvwstexezxhalheehaaraqktn
42192,3696,100,lodnyzqtssnewwqaraigeunikpsxqlleqinzqosvrzauxkkijgdajunbpmjjjoxwzrljygeixnndnuskkpfihpssisofofncugyaezlfqkuxjmrolsefxrdymtvztbdjuicgpdbrcrhrrvlkmxzfatmbqcvvfbjthjblqxpwbtftlgo
42295,5171,29,zghkfxmlqywlialusoklyrzentcsctitzdrfkzphjjqfzrdwhkqvfssmdskbhrtmkckdbuegyojqthmnsjzrslebpumihzfghlwoxtrjstyciphhqoedvrwpudwyiidsdmizdlcigksrnczntefvsujmxesww
42348,20,101,mukhlcsmyjynemorgjlwrepvofrpiptulmrprqsbrnlmjeibffuowninnbmvzwjcnwbmtaqhpnelhzlfnpgjhduvehsorkwcjcxsqjhwwpwptwrbeocntoxtskcvtxlusptxxbcpxelzmujzpoxllefwfmwvlperncmodgnidyuzihicqzfblsopkddfttdwnxwwkvqm
42373,4309,212,iqulooggbakabwvpkvmmigztneqopacxpuznammkpguytmrvqhukcvvtbhmnxfbmitxmybbfxahriljafhxlvshuzjibzmzctlkdnvvowwuamtpdctbrmgifvqoxdlmmazagcpnssrndfamlpmnszmlnyizqfqdbocvzrqmifqgxpdtbbgjtdbnsdhafnhjqnfd
42461,3755,166,lmuftrghrkiasuuduxckvqdzfbcelaznesdpemkmo
42474,3869,91,hultdedwpivtlutbjgrlqutjqcjcoxlrgacekifqgxecpndsdzjbymdnqleomvleyfxpnuyllxinvpyswbmixxivbkifsgztuqkdjpazwzrlsnvvltztzoeytfyyuhiweuhaavnaximrvfvxknllmbcwxngmxojgxnpkfavqvpaqttwcnpsfvanvojxtp
42559,2377,149,nppqdbdwwrrojzcudqvjyuebshl
42595,23,129,dddkiebbknqwwlxdxkdmtjonlmqmtwaefhlvqfkoyoyttomlnjbxmokrw
42722,4001,48,wksmketddrnxfhrpoxhnzfuhqlkqcxxtqrpzaoixirkclhfhzapyjikamwcb
42749,5504,154,miijtjnmlzxrezyxujmgizjywianiqlwortoknarrcjmlpwwaxaemeqwweyqjhcncfhsjimouekqaefntqfmkpaiwivxijjwzzhumhqlyvwzfpnqweugdtnydkyqmhehooqqbhxcpnqvqmcosyccjhumuttytsprlrofaqhrmnfqzswassknetazdekp
42792,3952,115,ukgcykkvzambdkyrvebedovvdlmsomhowopdqqorwgwtyupkdktcscqwuuyfkbxgovoyncwzloaltoudfkyhjjhmmjwdxtzhbckscvqitnrpuzwoxquexaxchlifbwopseanzsajlqgalihecsvupoccvjaupqkmfulypirtpzjmjbakxnfgjymiecf
42814,3004,85,zlxftvgghldadxnvpevowvztcauejseswdypwgnsqwpbughragnzywalshrugpfdyadhigimagolcmehepmnbeszwtboehtzjttnazjgojkrpaomsqffblxahxlnncswcgdhotmludfiilcdjpsdgqc
42969,2432,140,fjgqrtjukwdjbasbexmz
42983,101,124,thnywysvdeskvlanalypxvserhfdjbpmbmncjqgsolvcrkmnsgsbjgvyqpmyhqsshfpcpskdvaouzmnzkvhwxjdlumlhzpdkzvsmgoguok
43063,2401,77,itafrbdmopxakcngmlchxduyxjceghsripemtxfezntvxqdrmdyyhqgtfvlucdzkjzenuhdthrelclvcsl
43118,2627,9,hxncdkwwjqyenoqhvbdngiavmbnwfrimancmrwvoicyitmntscvvtbyaddmdakoovefuauucxigxbfikfbqnrnujgbmzbwznsodwxqrosolntmjiwvctpragkknlhmpjkxdqzbaskfjjysgpdktuqpuqdemugkzlzqjcgxcuvhqgfjqkysqjgokuhhffxjebrzxgjlidbussnmlaznowyjvbe
43215,4175,62,snrptwrzmsdjcoxnywbhjqktlfdoxuplmjioibrxosrzjgudywitpsbabydhauhgcbibvzmbiexcrjtldufsdlloturcrytukxekodiwjkmubprcsvmwiynqhibdqyn
43236,4228,149,qmigjfycheihbtcvsvqkgcssfwnanlwnw
43276,440,66,boyilkxwuecwvovnggtcsdsipkgnlmzyesoqewamcxvfqcrcolghypercikanzipgujbwibmbyiyjqmjuapkqnsevctxjdhvhzz
43325,1206,4,glzerfiqkurnzdxgehugyuyxgoafdqgzufiqklcyvdnqqkyhfczulrivayaqzmrweypqbagmdtaemznqrqyofkbidquhsjoeyqbnpgixljhgtysspjryltqfmqcuvmnnusmabrjuxeolcfjxrcvixqnxowoyhcqmfqflfwtmjwstyivimggltqpcrsnrwnpnrwihvyhuqzaimmqaymnmremjlipb
43340,5394,109,dinnsksigndlvojqoafiwmekunpdzxdmmfpzuuajsfewyfwwhekeiqwpgraxzdvcjuvmtyhxcxltkcubzccoxbjmauszfu
43435,5549,4,uizioogmkqidhmzkcdqhmogpattxhgobdhphzicbqdetawjcydqmxvdbextswgyicbnrfyyrtloprgrlgbnbmsbvlodfxajw
43527,2799,194,kmugamaslcpqtxfcpgqghrbeeynhaqdccaihywocxrjyxemezutruzlthgwxjcnvchqoqnnuccpyehwearaael
43534,578,197,qglluataqhxaqhcxbcubcnaggwhyisrqegiztqhkwkiw
43536,709,46,ibzisbcooenkjytihyldwmwfyqbjdenedvjkjhwegmmdtrzcsrdrepvhbriuwmnjuodwrlzlagtjfnuzystxsqgcehgjmnmvtvxdvjktqwjqbtmntpwzfbmijdekdxzgtyfqbgvuyomhbkkhtnzlojifkcsebhafu
43606,1889,29,fgjgcahjrdtedfmynxlbbpuqjsmroalelnziczqgbzkyhhpyljtlrhgcxwbinugupsgygkcgepqzvhloovnkccdeqxvqrdwkazlgabrcxkrzoifpaordlrtblxhjgjfcizillrfjgilrijvtwmigofomskw
43638,3346,21,arzwynutcsydigrnrszkoafdlxdbvhfbjhdvwydrfupkjtkgbkddtoaopjsopkotmwgqqcvrofetogsqpqtxynlrsdlqdlwmjbjlroapuxhybtuksjfzcdjrglihxrutadfrewdmfuebxtpstwzgctqxgytgicikpzupnerdamqnefzrpoyolbzmnvghifxouhzvzjsgjdwqpkbjxkzeoaaojn
43716,1156,219,kbajqfecjitsuwpqieswnmxozqgkaothtwtrzgouvttdohwuhzexbawcujzizwyayjkqeetcsmvaxqeyosljzrrmoavnaovcklvpgcopqphguq
43733,4506,150,gxhzrwdjitstekgldimrjlxghrddrxeqvenmibumcszbakbxmrlqujanbsbfmrkxlseovihcsblkwdkkbshcbglhqsnwttmrqenolvcyvcimiejzjdtystcqdhgzzjwhuoiqpopfzyfmbijdzliesxvugtcnektyeoybmgliobwuwwsczuauuptrtfkbymzivdurcuznguoktwdyloovylaiytg
43760,3527,171,lwwlwfvxumjwnggmirjyozyfcjmzqvilzctzjtpftgzgvqrxkccbxifzkhajiggntfrgmahzqhibnzhokttxbbmi
43762,2137,14,iiupwbvecohdwhsmhnyhxnnptwgjrnkrsnkxvfbzbdzfvxksnaugbtwftdhuutvvl
43891,1185,165,asaafwvicxjqztnwzspzmkmebhbaninkuiqqszmskrngsfegimhpqmaozbhnwreksulcympqpteqcpijummxsbfwgrzvevjmednrnxeotzvujxhxsovujmwtbcflwvmxtpolvksyjyupmdhtxynxwttnoiezvvexjajfpccnhmvvtndgbucnnrcqvpepdqupiljhpuabzzghbhfqmfsaulwqajhckeavcfguy
44178,642,116,iwzbdfuworfwskfbysypbcehigtdavwemdtplkmamnyytdeprhtqeupfpceymkytauhsaehfkeevdshctnxigjkzbvgjmvrisbteytktqrgqeljqmbmtdvzszdwfetlrcjmh
44337,4580,24,ddbdmenlxenfwydvqvvqluxdputwxeiwyxkdlpgtzjgikhgjzzcotyybyceuzclveexpgupkpuyrmwtkogjjnasbxqeruufttjaacqbrwkwbzsgbluzxgjgawfgvnmxuifyzrwsrbvlqbvvqvlmhfruthyozeovdmuioywrohjqneidydhtdzmizoxdlmomsxqmtmcpngklauwfqvoxdhomexiqwblttzxiil
44348,5093,63,megkjcfztxlgkkofyrcvkbnuvxascqumdsnyqehhzlcsorjuksroxpqynnucputexgiinafnsttvjcljeqcdobdynyposlqpwnnyvbxrtugylzprsrytypimmatqaarazbodmrkzpvkpqntovzlniwyjfnxqbgilsowbssglqgprzejbgjlmbsjqprquwkxjkqctbgqjpxvurlbgvmgpqy
44644,634,34,outzotatigoegpacbbqnehubsrcvy
44645,5422,75,rwmapljktzibvpxxsnigqgfzkwyduvsnbzaezceftakbidukewiyyicazypxkkjiqygfqsnwvuxahtygnibfntegzpzpqxdzcqxxccymnesldgtydxczzdcadillsvfruuxpwyaoyklagjqssuimadcsbcrrqimyubwf
44966,1601,18,geevxibvlgnciwmrfcyiubcxbhbm
