user_id,anime_id,watching_status,watched_episodes
52,412,2,12
52,237,2,50
52,189,2,24
52,1887,2,24
52,20,2,220
52,30,2,26
52,1210,2,24
52,800,2,13
52,195,2,12
52,196,2,12
52,355,2,24
52,849,2,14
52,856,2,26
52,1195,2,13
52,1840,2,12
52,269,3,269
52,150,3,1
52,369,3,2
52,59,3,8
52,1818,3,14
52,226,3,4
52,71,3,4
52,270,3,1
52,160,3,5
52,469,3,1
52,33,3,1
52,97,3,1
52,490,3,10
52,918,4,2
52,379,4,1
52,1735,4,135
52,229,4,1
52,154,4,10
52,1,6,0
52,73,6,0
52,72,6,0
52,245,6,0
52,967,6,0
52,147,6,0
52,457,6,0
53,1372,1,1
53,101,2,13
53,104,2,24
53,57,2,26
53,530,2,46
53,740,2,43
53,532,2,38
53,1239,2,39
53,996,2,34
53,889,2,12
53,1519,2,12
53,150,2,50
53,1575,2,25
53,1,2,26
53,1482,2,103
53,61,2,26
53,1535,2,37
53,226,2,13
53,356,2,24
53,120,2,26
53,122,2,52
53,121,2,51
53,123,2,52
53,1571,2,25
53,918,2,201
53,245,2,43
53,16,2,24
53,1142,2,12
53,270,2,13
53,934,2,26
53,185,2,26
53,18,2,24
53,186,2,13
53,249,2,167
53,228,2,26
53,1594,2,26
53,144,2,13
53,1530,2,24
53,145,2,26
53,469,2,24
53,1579,2,25
53,690,2,26
53,19,2,74
53,457,2,26
53,877,2,47
53,30,2,26
53,1210,2,24
53,195,2,12
53,196,2,12
53,853,2,26
53,322,2,12
53,325,2,25
53,527,2,276
53,210,2,161
53,1699,2,24
53,957,2,39
53,169,2,12
53,440,2,39
53,849,2,14
53,182,2,26
53,202,2,26
53,861,2,24
53,269,4,102
53,1726,4,1
53,133,4,1
53,20,4,20
53,586,6,0
53,66,6,0
53,1498,6,0
53,68,6,0
53,369,6,0
53,60,6,0
53,790,6,0
53,71,6,0
53,239,6,0
53,384,6,0
53,385,6,0
53,1974,6,0
53,973,6,0
53,263,6,0
53,379,6,0
53,136,6,0
53,618,6,0
53,153,6,0
53,33,6,0
53,1453,6,0
53,334,6,0
53,45,6,0
53,205,6,0
53,789,6,0
53,534,6,0
53,173,6,0
53,22,6,0
53,26,6,0
53,6,6,0
53,338,6,0
53,28,6,0
53,392,6,0
54,813,2,291
54,356,2,24
54,1579,2,25
54,853,2,26
54,1050,6,0
54,120,6,0
54,529,6,0
55,48,1,2
55,880,1,0
55,101,1,0
55,104,1,0
55,67,1,0
55,68,1,0
55,150,1,13
55,693,1,0
55,59,1,0
55,60,1,0
55,1482,1,28
55,61,1,1
55,63,1,0
55,120,1,0
55,121,1,0
55,240,1,0
55,241,1,0
55,133,1,0
55,297,1,0
55,16,1,0
55,1142,1,0
55,263,1,0
55,649,1,0
55,1570,1,0
55,509,1,0
55,940,1,0
55,143,1,0
55,1604,1,0
55,147,1,0
55,1579,1,0
55,634,1,0
55,146,1,0
55,412,1,0
55,237,1,0
55,251,1,0
55,1810,1,0
55,189,1,0
55,275,1,0
55,193,1,0
55,576,1,0
55,98,1,0
55,158,1,0
55,1722,1,0
55,1735,1,301
55,1210,1,0
55,195,1,0
55,721,1,0
55,65,1,5
55,957,1,0
55,24,1,0
55,1827,1,0
55,100,1,0
55,1727,1,0
55,1557,1,0
55,879,1,0
55,1965,1,0
55,1602,1,0
55,341,1,0
55,390,1,0
55,178,1,0
55,688,1,0
55,935,1,0
55,861,1,0
55,53,2,24
55,394,2,12
55,1498,2,12
55,269,2,366
55,1536,2,26
55,1818,2,26
55,223,2,153
55,225,2,64
55,813,2,291
55,226,2,13
55,1250,2,26
55,356,2,24
55,71,2,24
55,73,2,13
55,270,2,13
55,257,2,13
55,469,2,24
55,667,2,12
55,20,2,220
55,1569,2,12
55,64,2,12
55,355,2,24
55,154,2,64
55,169,2,12
55,79,2,24
55,855,2,26
55,174,2,24
55,481,2,224
55,1195,2,13
55,1840,2,12
55,857,4,3
56,1818,2,26
56,223,2,153
56,813,2,291
56,226,2,13
56,486,2,13
56,467,2,26
56,889,6,0
56,1519,6,0
56,1,6,0
56,1535,6,0
56,225,6,0
56,801,6,0
56,30,6,0
57,67,1,0
57,369,1,0
57,210,1,0
57,873,2,26
57,48,2,26
57,306,2,13
57,857,2,25
57,66,2,26
57,59,2,26
57,60,2,24
57,1818,2,26
57,1575,2,25
57,1,2,26
57,61,2,26
57,1535,2,37
57,813,2,291
57,992,2,13
57,120,2,26
57,71,2,24
57,73,2,13
57,121,2,51
57,267,2,26
57,387,2,13
57,263,2,76
57,185,2,26
57,186,2,13
57,145,2,26
57,218,2,26
57,52,2,26
57,237,2,50
57,97,2,26
57,1088,2,36
57,273,2,12
57,98,2,26
57,96,2,49
57,93,2,50
57,323,2,13
57,20,2,220
57,30,2,26
57,195,2,12
57,196,2,12
57,853,2,26
57,165,2,26
57,1601,2,22
57,205,2,26
57,24,2,26
57,846,2,26
57,849,2,14
57,177,2,26
57,113,2,26
57,7,2,26
57,392,2,112
57,269,3,0
57,1524,3,0
57,958,3,0
57,334,3,0
57,1735,3,0
57,45,3,0
57,241,6,0
57,487,6,0
57,18,6,0
57,1087,6,0
57,1887,6,0
57,457,6,0
57,1210,6,0
57,329,6,0
57,209,6,26
57,75,6,0
57,6,6,0
58,1,1,8
58,918,1,30
58,249,1,70
58,1535,2,37
58,356,2,24
58,120,2,26
58,1281,2,19
58,205,2,26
58,527,4,52
59,269,1,65
59,1,1,13
59,121,2,51
59,1535,4,8
59,934,6,0
59,185,6,0
59,1887,6,0
59,849,6,0
60,889,2,12
60,1519,2,12
60,269,2,366
60,1818,2,26
60,1575,2,25
60,1,2,26
60,1535,2,37
60,223,2,153
60,225,2,64
60,813,2,291
60,356,2,24
60,71,2,24
60,121,2,51
60,1281,2,20
60,270,2,13
60,1409,2,5
60,1410,2,13
60,257,2,13
60,1956,2,12
60,185,2,26
60,18,2,24
60,186,2,13
60,249,2,167
60,1604,2,203
60,33,2,25
60,860,2,12
60,93,2,50
60,20,2,220
60,1735,2,500
60,30,2,26
60,1210,2,24
60,168,2,26
60,205,2,26
60,400,2,26
60,79,2,24
60,6,2,26
60,392,2,112
60,250,3,110
60,873,6,0
60,48,6,0
60,298,6,0
60,306,6,0
60,1292,6,0
60,92,6,0
60,101,6,0
60,857,6,0
60,230,6,0
60,477,6,0
60,1498,6,0
60,150,6,0
60,1690,6,0
60,369,6,0
60,1536,6,0
60,59,6,0
60,60,6,0
60,1482,6,0
60,63,6,0
60,1726,6,0
60,294,6,0
60,563,6,0
60,226,6,0
60,790,6,0
60,15,6,0
60,120,6,0
60,73,6,0
60,72,6,0
60,123,6,0
60,74,6,0
60,239,6,0
60,384,6,0
60,1571,6,0
60,918,6,0
60,287,6,0
60,245,6,0
60,267,6,0
60,134,6,0
60,16,6,0
60,387,6,0
60,263,6,0
60,934,6,0
60,1889,6,0
60,967,6,0
60,136,6,0
60,509,6,0
60,488,6,0
60,914,6,0
60,160,6,0
60,228,6,0
60,153,6,0
60,489,6,0
60,1530,6,0
60,1606,6,0
60,218,6,0
60,52,6,0
60,486,6,0
60,467,6,0
60,801,6,0
60,237,6,0
60,483,6,0
60,690,6,0
60,97,6,0
60,1887,6,0
60,1412,6,0
60,1088,6,0
60,76,6,0
60,77,6,0
60,273,6,0
60,1453,6,0
60,80,6,0
60,94,6,0
60,90,6,0
60,85,6,0
60,19,6,0
60,323,6,0
60,457,6,0
60,877,6,0
60,838,6,0
60,621,6,0
60,272,6,0
60,195,6,0
60,853,6,0
60,1846,6,0
60,337,6,0
60,209,6,0
60,165,6,0
60,238,6,0
60,114,6,0
60,166,6,0
60,24,6,0
60,167,6,0
60,290,6,0
60,1827,6,0
60,339,6,0
60,355,6,0
60,154,6,0
60,623,6,0
60,1559,6,0
60,169,6,0
60,1103,6,0
60,440,6,0
60,1557,6,0
60,1965,6,0
60,1816,6,0
60,75,6,0
60,478,6,0
60,341,6,0
60,855,6,0
60,876,6,0
60,390,6,0
60,849,6,0
60,696,6,0
60,182,6,0
60,26,6,0
60,177,6,0
60,95,6,0
60,1650,6,0
60,856,6,0
60,7,6,0
60,861,6,0
60,481,6,0
60,1195,6,0
61,334,1,7
61,230,2,27
61,269,2,366
61,59,2,26
61,60,2,24
61,289,2,13
61,1482,2,103
61,120,2,26
61,122,2,52
61,121,2,51
61,123,2,52
61,1571,2,25
61,509,2,13
61,1594,2,26
61,146,2,12
61,251,2,78
61,1810,2,12
61,877,2,47
61,853,2,26
61,326,2,4
61,907,2,12
61,24,2,26
61,100,2,13
61,553,2,13
61,132,3,23
61,249,3,40
61,1533,4,23
61,135,4,2
61,1887,4,5
61,325,4,6
61,101,6,0
61,236,6,0
61,953,6,0
61,1108,6,0
61,620,6,0
61,338,6,0
61,7,6,0
61,156,6,0
62,918,1,3
62,967,1,6
62,1292,2,5
62,1,2,26
62,270,2,13
62,33,2,25
62,467,2,26
62,323,2,13
62,114,2,26
62,205,2,26
62,6,2,26
62,481,2,224
62,245,3,3
62,19,3,3
62,329,3,2
62,889,6,0
63,889,2,12
63,1575,2,25
63,226,2,13
63,849,2,14
63,1887,3,0
63,59,4,15
63,1535,4,8
63,384,4,7
63,934,6,0
63,30,6,0
63,177,6,0
64,1735,1,0
64,857,2,25
64,1498,2,12
64,68,2,23
64,889,2,12
64,1519,2,12
64,269,2,366
64,1536,2,26
64,60,2,24
64,1818,2,26
64,1482,2,103
64,1535,2,37
64,1726,2,12
64,1250,2,26
64,356,2,24
64,121,2,51
64,587,2,6
64,270,2,13
64,249,2,167
64,457,2,26
64,20,2,220
64,79,2,24
64,392,2,112
64,246,4,0
64,67,6,0
64,59,6,0
64,940,6,0
64,469,6,0
64,195,6,0
64,24,6,0
64,169,6,12
64,177,6,0
65,850,1,5
65,1,2,26
65,1535,2,37
65,121,2,51
65,918,2,201
65,33,2,25
65,20,2,220
65,1735,2,500
65,30,2,26
65,205,2,26
65,170,2,101
65,530,3,4
65,1210,3,2
65,66,6,0
65,889,6,0
65,269,6,0
65,1575,6,0
65,1482,6,0
65,790,6,0
65,120,6,0
65,71,6,0
65,384,6,0
65,245,6,0
65,270,6,0
65,19,6,0
65,457,6,0
65,877,6,0
65,853,6,0
65,322,6,0
65,45,6,0
66,269,1,143
66,249,1,94
66,1735,1,450
66,288,2,51
66,1669,2,51
66,1668,2,52
66,530,2,46
66,740,2,43
66,532,2,38
66,1239,2,39
66,996,2,34
66,1498,2,12
66,232,2,70
66,59,2,26
66,1482,2,103
66,1535,2,37
66,552,2,54
66,1313,2,50
66,1132,2,50
66,859,2,48
66,874,2,51
66,223,2,153
66,225,2,64
66,813,2,291
66,120,2,26
66,121,2,51
66,850,2,13
66,132,2,49
66,243,2,13
66,270,2,13
66,469,2,24
66,1604,2,203
66,149,2,12
66,334,2,76
66,1138,2,52
66,521,2,52
66,20,2,220
66,350,2,51
66,853,2,26
66,326,2,4
66,527,2,276
66,1564,2,192
66,907,2,12
66,154,2,64
66,1816,2,78
66,1532,2,12
66,687,2,52
66,508,2,296
66,553,2,13
66,481,2,224
66,482,2,180
66,392,2,112
66,918,3,3
66,251,3,41
66,1292,6,0
66,857,6,0
66,57,6,0
66,889,6,0
66,1519,6,0
66,150,6,0
66,1818,6,0
66,1575,6,0
66,1,6,26
66,1726,6,0
66,226,6,0
66,790,6,0
66,356,6,0
66,239,6,0
66,384,6,0
66,395,6,0
66,1571,6,0
66,934,6,0
66,1889,6,0
66,1019,6,0
66,136,6,0
66,1606,6,0
66,1579,6,0
66,486,6,0
66,457,6,0
66,30,6,0
66,1699,6,0
66,957,6,0
66,205,6,0
66,355,6,0
66,100,6,0
66,440,6,0
66,849,6,0
66,173,6,0
66,22,6,0
66,6,6,0
66,177,6,0
66,969,6,0
66,856,6,0
66,7,6,0
66,202,6,0
66,861,6,0
66,1195,6,0
66,1840,6,0
67,813,1,137
67,918,1,5
67,19,1,3
67,527,1,127
67,269,2,366
67,59,2,26
67,1575,2,25
67,1535,2,37
67,223,2,153
67,226,2,13
67,384,2,13
67,395,2,13
67,133,2,12
67,270,2,13
67,185,2,26
67,18,2,24
67,186,2,13
67,20,2,220
67,1735,2,500
67,30,2,26
67,154,2,64
67,1195,2,13
67,1840,2,12
67,101,6,0
67,934,6,0
67,1889,6,0
67,330,6,0
67,355,6,0
68,57,1,26
68,68,1,23
68,269,1,195
68,60,1,24
68,1575,1,25
68,1535,1,37
68,120,1,26
68,73,1,13
68,587,1,0
68,934,1,0
68,257,1,13
68,228,1,26
68,1579,1,0
68,237,1,0
68,97,1,26
68,189,1,24
68,1887,1,24
68,157,1,26
68,76,1,13
68,341,1,25
68,22,1,178
68,50,2,24
68,101,2,13
68,232,2,70
68,831,2,24
68,1194,2,12
68,918,2,201
68,1860,2,14
68,1735,3,333
68,303,6,22
68,880,6,22
68,356,6,5
68,1604,6,144
70,853,1,11
70,1535,2,37
70,30,2,26
70,527,2,276
70,1690,6,0
71,101,2,12
71,1535,2,37
71,120,2,26
71,1571,2,25
71,243,2,13
71,1530,2,24
71,145,2,26
71,149,2,12
71,20,2,220
71,1735,2,500
71,1210,2,24
71,107,2,13
71,853,2,26
71,79,2,24
71,1836,2,12
71,6,2,26
71,66,4,3
71,68,6,0
71,1575,6,0
71,121,6,0
71,16,6,0
71,934,6,0
71,228,6,0
71,457,6,0
71,272,6,0
71,161,6,0
71,1601,6,0
71,849,6,0
71,856,6,0
71,202,6,0
71,861,6,0
72,481,1,52
72,58,2,26
72,552,2,54
72,1313,2,50
72,1132,2,50
72,874,2,51
72,226,2,13
72,1250,2,26
72,71,2,24
72,1281,2,19
72,427,2,51
72,33,2,25
72,877,2,47
72,1212,2,26
72,322,2,12
72,64,2,12
72,65,2,12
72,154,2,64
72,534,2,26
72,392,2,94
72,1195,2,13
72,1840,2,12
73,306,2,13
73,857,2,25
73,68,2,23
73,889,2,12
73,1519,2,12
73,1536,2,26
73,59,2,26
73,60,2,24
73,1818,2,26
73,1575,2,25
73,1,2,26
73,63,2,12
73,1535,2,37
73,226,2,13
73,1250,2,26
73,790,2,23
73,356,2,24
73,71,2,24
73,73,2,13
73,72,2,12
73,121,2,51
73,384,2,13
73,395,2,13
73,240,2,12
73,1571,2,25
73,918,2,201
73,245,2,43
73,16,2,24
73,1142,2,12
73,934,2,26
73,1889,2,24
73,185,2,26
73,953,2,11
73,1530,2,24
73,146,2,12
73,237,2,50
73,193,2,24
73,98,2,26
73,330,2,13
73,457,2,26
73,1210,2,24
73,196,2,12
73,329,2,26
73,64,2,12
73,65,2,12
73,205,2,26
73,24,2,26
73,846,2,26
73,355,2,24
73,1559,2,50
73,1727,2,12
73,79,2,24
73,836,2,26
73,1965,2,13
73,25,2,24
73,849,2,14
73,174,2,24
73,1195,2,13
73,1840,2,12
73,202,3,2
73,1690,4,0
73,147,4,2
73,576,4,1
73,238,4,0
73,290,4,0
73,1133,4,0
73,177,4,0
73,969,4,0
73,239,6,0
73,529,6,0
73,26,6,0
74,1535,2,37
74,355,2,24
74,849,2,14
74,66,6,0
74,1690,6,0
74,1575,6,0
74,226,6,0
74,76,6,0
74,1210,6,0
74,1195,6,0
75,1,1,1
75,457,1,5
75,1210,1,3
75,288,2,51
75,1669,2,51
75,1668,2,52
75,57,2,26
75,1535,2,37
75,226,2,13
75,121,2,51
75,245,2,43
75,16,2,24
75,1142,2,12
75,387,2,13
75,263,2,75
75,33,2,25
75,1887,2,24
75,19,2,74
75,20,2,220
75,1735,2,500
75,527,2,276
75,849,2,14
75,249,3,4
75,114,3,26
75,790,6,0
75,1889,6,0
77,1575,2,25
77,1,2,26
77,1535,2,37
77,790,2,23
77,19,2,74
77,877,2,47
77,30,2,26
77,322,2,12
77,339,2,13
77,202,2,26
77,16,4,3
77,440,4,3
78,269,1,0
78,150,1,35
78,813,1,175
78,1157,1,20
78,242,1,10
78,245,1,37
78,910,1,8
78,1735,1,0
78,322,1,5
78,857,2,25
78,57,2,26
78,530,2,46
78,68,2,23
78,889,2,12
78,232,2,70
78,59,2,26
78,1818,2,26
78,1,2,26
78,1482,2,103
78,61,2,26
78,1535,2,37
78,1726,2,12
78,15,2,145
78,120,2,26
78,71,2,24
78,122,2,52
78,121,2,51
78,123,2,52
78,74,2,26
78,132,2,49
78,918,2,201
78,16,2,24
78,1142,2,12
78,135,2,75
78,136,2,62
78,249,2,167
78,1530,2,24
78,412,2,12
78,1887,2,24
78,435,2,20
78,521,2,52
78,93,2,50
78,20,2,220
78,196,2,12
78,1569,2,12
78,853,2,26
78,527,2,276
78,238,2,42
78,1699,2,24
78,64,2,12
78,65,2,12
78,45,2,94
78,166,2,26
78,205,2,26
78,24,2,26
78,355,2,24
78,154,2,64
78,170,2,101
78,534,2,26
78,75,2,25
78,478,2,26
78,855,2,26
78,849,2,14
78,174,2,24
78,182,2,26
78,22,2,178
78,969,2,26
78,479,2,51
78,861,2,24
78,28,2,69
78,392,2,112
78,1195,2,13
78,263,3,69
78,218,6,0
79,20,1,95
79,1535,2,37
79,527,3,26
79,1575,6,0
79,1,6,0
79,918,6,0
79,16,6,0
79,1735,6,0
80,1,1,11
80,145,1,16
80,467,1,5
80,30,1,2
80,1292,2,5
80,857,2,25
80,237,2,50
80,20,2,220
80,205,2,26
80,849,2,14
80,877,3,4
80,1735,3,74
80,384,4,3
80,306,6,0
80,1470,6,0
80,239,6,0
80,246,6,0
80,45,6,0
80,170,6,0
80,6,6,0
81,530,2,46
81,1575,2,25
81,223,2,153
81,226,2,13
81,71,2,24
81,73,2,13
81,72,2,12
81,918,2,201
81,249,2,167
81,98,2,26
81,20,2,220
81,1564,2,192
81,849,2,14
81,481,2,224
81,269,3,83
81,1535,3,3
81,1735,3,12
81,790,6,0
81,16,6,0
81,1210,6,0
81,339,6,0
82,1575,1,4
82,1,1,12
82,1019,1,2
82,19,1,39
82,457,1,2
82,205,1,8
82,1535,2,37
82,226,2,13
82,120,2,26
82,323,2,13
82,30,2,26
82,853,2,26
82,251,3,16
82,22,3,4
82,239,4,0
82,245,4,0
82,150,6,0
82,1482,6,0
82,15,6,0
82,918,6,1
82,243,6,0
82,16,6,0
82,135,6,0
82,1604,6,0
82,149,6,0
82,877,6,2
82,1210,6,0
82,440,6,0
82,849,6,0
83,530,2,46
83,269,2,366
83,1575,2,25
83,1535,2,37
83,15,2,145
83,121,2,51
83,918,2,201
83,245,2,43
83,136,2,62
83,185,2,26
83,18,2,24
83,186,2,13
83,1604,2,203
83,33,2,25
83,20,2,220
83,1735,2,500
83,30,2,26
83,45,2,94
83,205,2,26
83,1559,2,50
83,1195,2,13
83,1840,2,12
83,1482,4,22
83,1,6,0
83,154,6,0
84,918,1,26
84,525,1,0
84,857,2,25
84,230,2,27
84,889,2,12
84,1519,2,12
84,1535,2,37
84,223,2,153
84,813,2,291
84,226,2,13
84,263,2,75
84,249,2,167
84,20,2,220
84,107,2,13
84,527,2,276
84,1564,2,192
84,45,2,94
84,166,2,26
84,355,2,24
84,154,2,64
84,696,2,26
84,68,3,6
84,269,3,111
84,58,3,0
84,121,3,0
84,135,3,0
84,1565,3,0
84,400,3,0
84,22,3,157
84,392,3,0
84,873,6,0
84,48,6,0
84,298,6,0
84,1498,6,0
84,1536,6,0
84,232,6,0
84,1818,6,0
84,1575,6,0
84,1,6,0
84,1482,6,0
84,61,6,0
84,225,6,0
84,790,6,0
84,15,6,0
84,71,6,0
84,384,6,0
84,1571,6,0
84,411,6,0
84,267,6,0
84,134,6,0
84,270,6,0
84,136,6,0
84,143,6,0
84,33,6,0
84,486,6,0
84,467,6,0
84,237,6,0
84,19,6,0
84,323,6,0
84,1735,6,0
84,30,6,0
84,1210,6,0
84,205,6,0
84,419,6,0
84,24,6,0
84,1559,6,0
84,170,6,0
84,1133,6,0
84,6,6,0
84,180,6,0
84,202,6,0
85,477,2,13
85,962,2,26
85,1690,2,24
85,1575,2,25
85,1,2,26
85,1535,2,37
85,552,2,54
85,1313,2,50
85,813,2,291
85,226,2,13
85,790,2,23
85,1571,2,25
85,387,2,13
85,934,2,26
85,136,2,62
85,1606,2,52
85,486,2,13
85,467,2,26
85,801,2,26
85,19,2,74
85,457,2,26
85,30,2,26
85,1210,2,24
85,584,2,24
85,205,2,26
85,339,2,13
85,26,2,22
85,202,2,26
85,889,3,3
85,1827,3,3
85,440,4,1
85,849,4,5
85,586,6,0
85,67,6,0
85,57,6,0
85,369,6,0
85,239,6,0
85,1889,6,0
85,160,6,0
85,145,6,0
85,33,6,0
85,634,6,0
85,97,6,0
85,323,6,0
85,593,6,0
85,877,6,0
85,322,6,0
85,329,6,0
85,721,6,0
85,165,6,0
85,45,6,0
85,24,6,0
85,856,6,0
88,269,1,0
88,918,1,0
88,19,1,0
88,1735,1,0
88,1575,2,25
88,1535,2,37
88,225,2,64
88,813,2,291
88,226,2,13
88,790,2,23
88,356,2,24
88,121,2,51
88,245,2,43
88,136,2,62
88,1604,2,203
88,20,2,220
89,967,1,17
89,527,1,100
89,1292,2,5
89,1498,2,12
89,889,2,12
89,1519,2,12
89,232,2,70
89,1575,2,25
89,1,2,26
89,1535,2,37
89,1726,2,12
89,552,2,54
89,1313,2,50
89,874,2,51
89,121,2,51
89,239,2,24
89,379,2,26
89,934,2,26
89,1889,2,24
89,33,2,25
89,467,2,26
89,801,2,26
89,279,2,13
89,323,2,13
89,30,2,26
89,1210,2,24
89,165,2,3
89,400,2,26
89,1827,2,26
89,339,2,13
89,6,2,26
89,180,2,13
89,66,3,4
89,269,3,212
89,150,3,25
89,60,3,8
89,1818,3,7
89,1194,3,7
89,226,3,3
89,356,3,2
89,228,3,2
89,1606,3,30
89,237,3,24
89,90,3,0
89,19,3,60
89,457,3,3
89,584,3,5
89,272,3,5
89,490,3,7
89,166,3,6
89,205,3,7
89,173,3,3
89,182,3,16
89,567,3,14
89,392,3,1
89,1349,6,0
89,857,6,0
89,67,6,0
89,57,6,0
89,58,6,0
89,1690,6,0
89,369,6,0
89,1542,6,0
89,568,6,0
89,1536,6,0
89,1312,6,0
89,59,6,0
89,1678,6,0
89,1482,6,0
89,424,6,0
89,563,6,0
89,1126,6,0
89,71,6,0
89,73,6,0
89,72,6,0
89,1251,6,0
89,271,6,0
89,782,6,0
89,240,6,0
89,129,6,0
89,1571,6,0
89,918,6,0
89,411,6,0
89,267,6,0
89,134,6,0
89,263,6,0
89,270,6,0
89,136,6,0
89,1594,6,0
89,153,6,0
89,1604,6,0
89,324,6,0
89,486,6,0
89,97,6,0
89,1887,6,0
89,1412,6,0
89,1425,6,0
89,1088,6,0
89,252,6,0
89,80,6,0
89,93,6,0
89,86,6,0
89,593,6,0
89,569,6,0
89,326,6,0
89,329,6,0
89,1538,6,0
89,919,6,0
89,64,6,0
89,45,6,0
89,114,6,0
89,24,6,0
89,1508,6,0
89,167,6,0
89,396,6,0
89,397,6,0
89,355,6,0
89,169,6,0
89,534,6,0
89,152,6,0
89,198,6,0
89,849,6,0
89,1372,6,0
89,26,6,0
89,95,6,0
89,1000,6,0
89,1459,6,0
89,1293,6,0
89,856,6,0
89,202,6,0
89,156,6,0
89,861,6,0
89,890,6,0
90,1,1,5
90,1678,1,0
90,245,1,17
90,1425,1,14
90,66,2,26
90,530,2,46
90,889,2,12
90,1519,2,12
90,59,2,26
90,60,2,24
90,1575,2,25
90,120,2,26
90,121,2,51
90,918,2,201
90,242,2,13
90,1852,2,12
90,141,2,12
90,145,2,26
90,1604,2,203
90,97,2,26
90,149,2,12
90,1887,2,24
90,1412,2,23
90,276,2,12
90,277,2,14
90,157,2,26
90,1546,2,26
90,30,2,26
90,853,2,26
90,490,2,26
90,326,2,4
90,165,2,26
90,64,2,12
90,65,2,12
90,154,2,64
90,855,2,26
90,849,2,14
90,177,2,26
90,969,2,26
90,861,2,24
90,457,3,1
90,1293,3,0
90,269,4,47
90,478,4,1
90,306,6,0
90,1690,6,0
90,1844,6,0
90,69,6,0
90,289,6,0
90,271,6,0
90,240,6,0
90,1571,6,0
90,973,6,0
90,387,6,0
90,488,6,0
90,863,6,0
90,953,6,0
90,1579,6,0
90,486,6,0
90,237,6,1
90,1374,6,0
90,1088,6,0
90,1453,6,0
90,323,6,0
90,877,6,0
90,1210,6,0
90,272,6,0
90,329,6,0
90,610,6,0
90,209,6,0
90,210,6,0
90,440,6,0
90,341,6,0
90,22,6,0
90,26,6,0
90,1000,6,0
90,113,6,0
90,479,6,0
90,338,6,0
90,7,6,0
90,481,6,0
90,392,6,0
91,1735,1,364
91,1535,2,37
91,223,2,153
91,907,2,12
91,170,3,0
91,269,4,0
91,813,4,200
91,918,4,0
91,249,4,127
91,516,4,50
91,20,4,114
91,210,4,52
91,1482,6,0
93,457,1,3
93,101,2,13
93,1535,2,37
93,226,2,13
93,1530,2,24
93,147,2,14
93,20,2,220
93,1735,2,500
93,24,2,26
93,846,2,26
93,154,2,64
93,849,2,14
93,120,6,0
93,121,6,0
93,145,6,0
93,1604,6,0
93,334,6,0
93,877,6,0
93,957,6,0
94,33,1,5
94,889,2,12
94,1519,2,12
94,369,2,12
94,1,2,26
94,1535,2,37
94,223,2,153
94,225,2,64
94,813,2,291
94,226,2,13
94,790,2,23
94,384,2,13
94,395,2,13
94,240,2,12
94,270,2,13
94,228,2,26
94,1594,2,26
94,467,2,26
94,1887,2,24
94,323,2,13
94,30,2,26
94,1210,2,24
94,339,2,13
94,789,2,6
94,861,2,24
94,68,3,10
94,1575,3,22
94,289,3,0
94,801,3,4
94,457,3,3
94,165,3,2
94,50,6,0
94,1292,6,0
94,101,6,0
94,857,6,0
94,477,6,0
94,66,6,1
94,67,6,0
94,530,6,0
94,269,6,0
94,150,6,0
94,1690,6,0
94,59,6,0
94,60,6,0
94,1470,6,0
94,1818,6,0
94,1726,6,0
94,356,6,0
94,1157,6,0
94,1251,6,0
94,239,6,0
94,1571,6,0
94,245,6,0
94,134,6,0
94,387,6,0
94,934,6,0
94,1889,6,0
94,967,6,0
94,136,6,0
94,618,6,0
94,237,6,0
94,1261,6,0
94,1088,6,0
94,76,6,0
94,860,6,0
94,90,6,0
94,19,6,0
94,20,6,0
94,584,6,0
94,272,6,0
94,326,6,0
94,417,6,0
94,64,6,0
94,205,6,0
94,534,6,0
94,1816,6,0
94,849,6,1
94,26,6,0
94,6,6,0
94,177,6,0
94,969,6,0
94,935,6,1
94,392,6,0
95,1498,2,12
95,59,2,26
95,1210,2,24
97,1575,2,25
97,1535,2,37
97,226,2,13
97,20,2,220
97,79,2,24
97,1735,4,335
98,1735,1,222
98,857,2,25
98,586,2,11
98,1575,2,25
98,61,2,26
98,1535,2,37
98,1726,2,12
98,226,2,13
98,133,2,12
98,270,2,13
98,143,2,12
98,469,2,24
98,149,2,12
98,20,2,220
98,1212,2,26
98,853,2,26
98,325,2,25
98,907,2,12
98,855,2,26
98,1532,2,13
98,6,2,26
98,1607,2,12
98,156,2,24
98,553,2,13
98,104,6,0
98,66,6,0
98,109,6,0
98,67,6,0
98,1498,6,0
98,889,6,0
98,269,6,0
98,150,6,0
98,1536,6,0
98,59,6,0
98,1844,6,0
98,1818,6,0
98,790,6,0
98,356,6,0
98,120,6,0
98,121,6,0
98,129,6,0
98,1571,6,0
98,918,6,0
98,245,6,0
98,134,6,0
98,934,6,0
98,1230,6,0
98,228,6,0
98,253,6,0
98,427,6,0
98,1604,6,0
98,690,6,0
98,1887,6,0
98,252,6,0
98,435,6,0
98,98,6,0
98,19,6,0
98,877,6,0
98,30,6,0
98,1243,6,0
98,64,6,0
98,957,6,0
98,339,6,0
98,355,6,0
98,154,6,0
98,169,6,0
98,1727,6,0
98,440,6,0
98,1557,6,0
98,849,6,0
98,1860,6,0
98,687,6,0
98,177,6,0
98,1459,6,0
98,202,6,0
98,861,6,0
98,1195,6,0
99,1735,1,126
99,20,2,220
101,427,1,27
101,721,1,1
